진료년도,주상병코드,시도구분,환자수,명세서청구건수,입내원일수,보험자부담금(선별포함),요양급여비용총액(선별포함)
2024,J22,서울,100972 ,206559 ,206697 ,2902782670 ,3875686410 
2024,J22,부산,33865 ,80544 ,80805 ,1139048090 ,1481567640 
2024,J22,인천,25517 ,49978 ,50008 ,778207890 ,1037500610 
2024,J22,대구,26192 ,63432 ,63446 ,874729710 ,1159551640 
2024,J22,광주,16206 ,32407 ,32835 ,587255080 ,842855650 
2024,J22,대전,21802 ,38589 ,38624 ,582753270 ,778239780 
2024,J22,울산,4758 ,8384 ,8492 ,136271570 ,184614500 
2024,J22,경기,197204 ,450382 ,450464 ,6343961210 ,8563497890 
2024,J22,강원,11498 ,26955 ,27100 ,414720210 ,545069970 
2024,J22,충북,30243 ,53243 ,53323 ,770380090 ,1035693820 
2024,J22,충남,33473 ,59863 ,60271 ,1024392140 ,1361342190 
2024,J22,전북,25114 ,51733 ,51829 ,705070020 ,933373010 
2024,J22,전남,27894 ,57463 ,57606 ,797033210 ,1068286420 
2024,J22,경북,18127 ,35830 ,36043 ,504506470 ,682751100 
2024,J22,경남,50642 ,96331 ,96730 ,1369105520 ,1843181900 
2024,J22,제주,6429 ,12118 ,12118 ,169788420 ,221618900 
2024,J22,세종,150 ,199 ,199 ,8476710 ,16350480 
2024,J30,서울,1431060 ,3224100 ,3223843 ,52020839240 ,71248332080 
2024,J30,부산,417841 ,944624 ,944762 ,14165498320 ,19352976720 
2024,J30,인천,441548 ,1069454 ,1069691 ,16499427850 ,22551020570 
2024,J30,대구,332035 ,805205 ,805315 ,11759034410 ,15882809960 
2024,J30,광주,200116 ,467382 ,467722 ,6898562360 ,9652506960 
2024,J30,대전,214104 ,486114 ,485608 ,7292952130 ,10059630160 
2024,J30,울산,167136 ,389353 ,389781 ,6641208060 ,9360994630 
2024,J30,경기,2190337 ,5460404 ,5460709 ,81982345710 ,111626417060 
2024,J30,강원,168354 ,366827 ,366837 ,5427346910 ,7306366230 
2024,J30,충북,217264 ,487428 ,487336 ,7690093410 ,10505502770 
2024,J30,충남,297696 ,695294 ,695216 ,11133834230 ,15184482170 
2024,J30,전북,225416 ,513034 ,513648 ,7219085260 ,9727362500 
2024,J30,전남,205230 ,474912 ,475827 ,6672884500 ,9189761570 
2024,J30,경북,308422 ,717191 ,718021 ,10613482080 ,14416418520 
2024,J30,경남,446690 ,985086 ,985173 ,13905228860 ,19046565010 
2024,J30,제주,108930 ,246098 ,246110 ,3910841160 ,5302833360 
2024,J30,세종,84191 ,217842 ,217832 ,3385375040 ,4606127190 
2024,J31,서울,231764 ,469275 ,469308 ,7992831770 ,11046905490 
2024,J31,부산,20726 ,41187 ,41248 ,736978010 ,1004485270 
2024,J31,인천,72267 ,152803 ,152887 ,2559718190 ,3560952520 
2024,J31,대구,35171 ,72374 ,72405 ,1341409590 ,1849877080 
2024,J31,광주,11508 ,20650 ,21188 ,465342870 ,659100910 
2024,J31,대전,24331 ,49283 ,49279 ,782106700 ,1118327970 
2024,J31,울산,15481 ,37138 ,37186 ,563917440 ,762417940 
2024,J31,경기,202853 ,443368 ,443600 ,7268766960 ,10019526180 
2024,J31,강원,14611 ,22430 ,22429 ,542504440 ,763738530 
2024,J31,충북,25822 ,50022 ,50028 ,821498230 ,1118373700 
2024,J31,충남,15995 ,29359 ,29374 ,423319860 ,583818270 
2024,J31,전북,20793 ,50144 ,50147 ,758002130 ,993979920 
2024,J31,전남,14547 ,26866 ,26930 ,395683830 ,529325430 
2024,J31,경북,23884 ,48197 ,48268 ,757018410 ,1065162140 
2024,J31,경남,24577 ,47517 ,47533 ,811793910 ,1117732960 
2024,J31,제주,5201 ,9788 ,9830 ,197726570 ,277780580 
2024,J31,세종,168 ,267 ,264 ,6237070 ,9017720 
2024,J32,서울,607293 ,1434094 ,1441999 ,43970767630 ,62218106330 
2024,J32,부산,81594 ,208725 ,214553 ,9263661590 ,13275306500 
2024,J32,인천,126977 ,324705 ,327001 ,9059362340 ,12949024600 
2024,J32,대구,93733 ,226429 ,227576 ,7144277590 ,9969575500 
2024,J32,광주,74322 ,203468 ,207213 ,5751869920 ,8181773850 
2024,J32,대전,79412 ,199945 ,201766 ,5192651900 ,7424663510 
2024,J32,울산,35077 ,78388 ,79726 ,3068884110 ,4534346930 
2024,J32,경기,673882 ,1715637 ,1720453 ,41973296440 ,58497610950 
2024,J32,강원,40577 ,100815 ,101778 ,3387473290 ,4722439550 
2024,J32,충북,82922 ,182944 ,183487 ,5285541900 ,7376820740 
2024,J32,충남,88936 ,229290 ,230095 ,4366620650 ,6050691940 
2024,J32,전북,37309 ,95552 ,97990 ,3533229820 ,5068041600 
2024,J32,전남,69574 ,174092 ,176658 ,4272758500 ,6049234270 
2024,J32,경북,125835 ,311886 ,313112 ,6783578080 ,9467811090 
2024,J32,경남,70076 ,166106 ,170374 ,5347528890 ,7723993160 
2024,J32,제주,39317 ,104796 ,105301 ,3358472290 ,4767874770 
2024,J32,세종,18714 ,54009 ,54024 ,988871350 ,1370406400 
2024,J33,서울,35500 ,73925 ,75422 ,4430779690 ,7390023390 
2024,J33,부산,3231 ,11390 ,12232 ,1068551000 ,1688377960 
2024,J33,인천,2361 ,6683 ,7130 ,711277070 ,1132182010 
2024,J33,대구,2589 ,7199 ,7645 ,798314070 ,1301747710 
2024,J33,광주,958 ,2571 ,2772 ,242217840 ,382575300 
2024,J33,대전,1773 ,6027 ,6490 ,678502790 ,1257211290 
2024,J33,울산,1070 ,2546 ,2898 ,433192320 ,680243860 
2024,J33,경기,17897 ,45270 ,47414 ,4235086740 ,6587707710 
2024,J33,강원,974 ,2991 ,3214 ,342063880 ,559722590 
2024,J33,충북,1302 ,2632 ,2679 ,182810220 ,276223260 
2024,J33,충남,1101 ,2808 ,3014 ,317979830 ,472912190 
2024,J33,전북,1326 ,3394 ,3580 ,160061790 ,294528900 
2024,J33,전남,743 ,2076 ,2178 ,146775170 ,226006330 
2024,J33,경북,1640 ,3985 ,4128 ,223785550 ,331119650 
2024,J33,경남,3006 ,7105 ,7529 ,569695120 ,910189350 
2024,J33,제주,284 ,952 ,1060 ,100852430 ,168904520 
2024,J33,세종,216 ,1013 ,1121 ,142397710 ,240155000 
2024,J34,서울,356165 ,710087 ,716807 ,32111114260 ,47033398100 
2024,J34,부산,66182 ,142509 ,146533 ,8130479710 ,11765135390 
2024,J34,인천,87892 ,194902 ,197008 ,6228131140 ,9146576540 
2024,J34,대구,54485 ,100182 ,101066 ,4115699260 ,6012539780 
2024,J34,광주,18225 ,37677 ,40262 ,2233889470 ,3426337830 
2024,J34,대전,23090 ,41746 ,42785 ,1673631350 ,2593312720 
2024,J34,울산,19849 ,41118 ,41779 ,1398208950 ,2094290110 
2024,J34,경기,411903 ,804748 ,808420 ,22896601260 ,33250949530 
2024,J34,강원,43178 ,92181 ,92766 ,2848499590 ,4153253460 
2024,J34,충북,34114 ,67829 ,68034 ,2322802420 ,3255949740 
2024,J34,충남,26080 ,50428 ,50840 ,1755384320 ,2575473250 
2024,J34,전북,30643 ,59296 ,60217 ,1506065080 ,2130522730 
2024,J34,전남,20725 ,36877 ,37630 ,893099160 ,1265229300 
2024,J34,경북,15888 ,27331 ,27705 ,775856940 ,1094280850 
2024,J34,경남,45692 ,91549 ,93384 ,2793372510 ,4046866850 
2024,J34,제주,12447 ,20050 ,20343 ,647604800 ,961572690 
2024,J34,세종,6191 ,12003 ,12170 ,426908220 ,631411890 
2024,J35,서울,102969 ,187180 ,195997 ,13227033340 ,17890888940 
2024,J35,부산,31774 ,62068 ,65586 ,3698126480 ,5172204490 
2024,J35,인천,29653 ,57575 ,60545 ,3669068090 ,4899966080 
2024,J35,대구,36457 ,68016 ,69123 ,2581068070 ,3576143140 
2024,J35,광주,27607 ,51683 ,54995 ,2808258580 ,3642943010 
2024,J35,대전,12373 ,22398 ,24061 ,1703007830 ,2298730550 
2024,J35,울산,4120 ,8213 ,10024 ,1342403580 ,1669351920 
2024,J35,경기,95129 ,182118 ,189418 ,11447095580 ,15089031650 
2024,J35,강원,10004 ,17390 ,18291 ,1224795910 ,1627512330 
2024,J35,충북,26682 ,40213 ,41041 ,1279462710 ,1773475470 
2024,J35,충남,10352 ,18981 ,19841 ,1224612150 ,1564917720 
2024,J35,전북,13293 ,28268 ,31384 ,2057024790 ,2648168040 
2024,J35,전남,19606 ,33516 ,35144 ,1184547050 ,1592338390 
2024,J35,경북,29132 ,53348 ,55222 ,1753489850 ,2323707810 
2024,J35,경남,23021 ,43074 ,48093 ,2959896140 ,3997453010 
2024,J35,제주,2929 ,6013 ,6919 ,858521610 ,1045930940 
2024,J35,세종,625 ,1464 ,1750 ,275448580 ,347893440 
2024,J36,서울,102953 ,186014 ,188301 ,4081956530 ,5579300160 
2024,J36,부산,43452 ,78021 ,81354 ,2026683200 ,2760481420 
2024,J36,인천,43746 ,75630 ,76471 ,1446458190 ,1971578570 
2024,J36,대구,19497 ,34228 ,34877 ,717814590 ,998143340 
2024,J36,광주,20334 ,35519 ,36592 ,729793790 ,999530310 
2024,J36,대전,9309 ,15156 ,15988 ,505049930 ,680458700 
2024,J36,울산,23906 ,39954 ,40374 ,665791870 ,911101300 
2024,J36,경기,136338 ,281855 ,285160 ,5492996560 ,7507425070 
2024,J36,강원,25964 ,83883 ,84340 ,1266974110 ,1686508890 
2024,J36,충북,15151 ,28085 ,28809 ,595333660 ,814019620 
2024,J36,충남,28254 ,50834 ,51216 ,801708850 ,1108097480 
2024,J36,전북,23561 ,40531 ,41216 ,829841290 ,1129719540 
2024,J36,전남,15382 ,26126 ,27770 ,695306370 ,947750230 
2024,J36,경북,20104 ,33639 ,34530 ,710189330 ,964320420 
2024,J36,경남,38917 ,64708 ,68450 ,2061484750 ,2781519630 
2024,J36,제주,11715 ,21258 ,21468 ,389454510 ,520011300 
2024,J36,세종,1355 ,2428 ,2451 ,46960200 ,65973040 
2024,J37,서울,88102 ,177359 ,177323 ,3900191340 ,6084491380 
2024,J37,부산,24763 ,53677 ,53758 ,966327980 ,1453456920 
2024,J37,인천,29429 ,55424 ,55498 ,1242988580 ,1929854820 
2024,J37,대구,22880 ,43242 ,43239 ,811352950 ,1182532130 
2024,J37,광주,17173 ,42270 ,42280 ,808581200 ,1186094070 
2024,J37,대전,10295 ,16415 ,16421 ,350004690 ,551569500 
2024,J37,울산,14580 ,35357 ,35363 ,562831940 ,778602450 
2024,J37,경기,98428 ,203178 ,203146 ,3844468850 ,5650770400 
2024,J37,강원,15277 ,29881 ,29875 ,758381450 ,1076810710 
2024,J37,충북,15605 ,25735 ,25746 ,435874230 ,605519530 
2024,J37,충남,8047 ,14613 ,14653 ,251235700 ,337850530 
2024,J37,전북,8264 ,19322 ,19384 ,380783900 ,554046260 
2024,J37,전남,4297 ,7481 ,7478 ,140777200 ,205488270 
2024,J37,경북,26340 ,54104 ,54190 ,1072526350 ,1551357990 
2024,J37,경남,9064 ,20332 ,20360 ,382813810 ,560914150 
2024,J37,제주,10615 ,16313 ,16322 ,508059600 ,719958140 
2024,J37,세종,4231 ,5558 ,5558 ,76020110 ,108577500 
2024,J38,서울,207079 ,377766 ,380600 ,14806342100 ,21337401610 
2024,J38,부산,46211 ,87920 ,89889 ,3048760000 ,4589583150 
2024,J38,인천,32203 ,60308 ,60778 ,2130824320 ,3120674480 
2024,J38,대구,23242 ,41622 ,42178 ,1512241270 ,2287269710 
2024,J38,광주,33811 ,58601 ,59264 ,2258476400 ,3310055240 
2024,J38,대전,20837 ,34595 ,34972 ,1328665820 ,1965298700 
2024,J38,울산,11877 ,17716 ,17976 ,656628610 ,1006260340 
2024,J38,경기,188407 ,323245 ,325640 ,11902536100 ,17277648550 
2024,J38,강원,24297 ,47199 ,47435 ,1477007320 ,2174120040 
2024,J38,충북,27827 ,42159 ,42175 ,1378811410 ,1967275940 
2024,J38,충남,20376 ,35779 ,36109 ,1554102810 ,2356190340 
2024,J38,전북,19507 ,36860 ,37346 ,1285999860 ,1795955700 
2024,J38,전남,8715 ,16077 ,16475 ,608536830 ,889942780 
2024,J38,경북,19363 ,29676 ,29805 ,1030039100 ,1479244390 
2024,J38,경남,31647 ,56555 ,57106 ,1951203720 ,2844147960 
2024,J38,제주,8908 ,14177 ,14303 ,578648450 ,839398260 
2024,J38,세종,3989 ,7540 ,7570 ,441796990 ,643963150 
2024,J39,서울,66725 ,125905 ,129699 ,4794251340 ,6705161750 
2024,J39,부산,31273 ,61865 ,65432 ,2160708290 ,3086454240 
2024,J39,인천,30868 ,66885 ,67899 ,1519456520 ,2130157670 
2024,J39,대구,15730 ,29028 ,30446 ,1155780240 ,1583601550 
2024,J39,광주,4568 ,9962 ,11281 ,851642630 ,1170229840 
2024,J39,대전,10641 ,17464 ,19098 ,1149220650 ,1689490540 
2024,J39,울산,10956 ,19205 ,19663 ,545887650 ,777834930 
2024,J39,경기,111863 ,215399 ,218764 ,5583868460 ,7956702390 
2024,J39,강원,12490 ,19516 ,19867 ,618284770 ,831300520 
2024,J39,충북,18980 ,35452 ,35763 ,777331920 ,1067994090 
2024,J39,충남,9942 ,18759 ,19634 ,951188010 ,1672871390 
2024,J39,전북,6521 ,10776 ,11413 ,512002030 ,712872390 
2024,J39,전남,16407 ,30362 ,30973 ,573486020 ,842822250 
2024,J39,경북,9036 ,13606 ,14015 ,326999290 ,451728620 
2024,J39,경남,39668 ,66751 ,69558 ,1692528730 ,2326826740 
2024,J39,제주,46174 ,106647 ,106816 ,2026130160 ,2787173340 
2024,J39,세종,1914 ,2373 ,2443 ,68227450 ,91266500 
2024,J40,서울,499239 ,1138735 ,1140663 ,20320374640 ,28023761220 
2024,J40,부산,207770 ,398293 ,406935 ,8100424900 ,11362021020 
2024,J40,인천,128742 ,254835 ,259395 ,5460020280 ,7732697080 
2024,J40,대구,71817 ,140953 ,145532 ,3173467810 ,4471291140 
2024,J40,광주,42790 ,74254 ,82517 ,2693137540 ,3873707920 
2024,J40,대전,53211 ,106797 ,107007 ,1851925690 ,2568946220 
2024,J40,울산,43214 ,84379 ,89438 ,2387196880 ,3461983090 
2024,J40,경기,637809 ,1312812 ,1331187 ,25976303700 ,36181474030 
2024,J40,강원,88403 ,165173 ,166787 ,3258320610 ,4560631030 
2024,J40,충북,88127 ,167270 ,170454 ,3319314610 ,4643307030 
2024,J40,충남,93661 ,174429 ,177661 ,3613791620 ,5087947760 
2024,J40,전북,78048 ,149172 ,157675 ,4289140910 ,5976760750 
2024,J40,전남,87909 ,163204 ,191030 ,7333697590 ,10429573930 
2024,J40,경북,111011 ,220003 ,224209 ,4383539510 ,6161529580 
2024,J40,경남,194482 ,362595 ,384306 ,9668009190 ,13655498230 
2024,J40,제주,32906 ,77954 ,78222 ,1218364360 ,1609590740 
2024,J40,세종,10793 ,25519 ,25531 ,339003000 ,464798480 
2024,J41,서울,45469 ,83274 ,83300 ,1222776250 ,1633389770 
2024,J41,부산,24127 ,57075 ,57228 ,846181200 ,1097048660 
2024,J41,인천,10543 ,20556 ,20678 ,319431090 ,418312830 
2024,J41,대구,13117 ,25778 ,25859 ,395869110 ,515073000 
2024,J41,광주,10080 ,20092 ,21216 ,495793550 ,653040670 
2024,J41,대전,4474 ,9569 ,9946 ,170146360 ,219586250 
2024,J41,울산,3364 ,6199 ,6370 ,103671500 ,137962830 
2024,J41,경기,74634 ,170628 ,170931 ,2443587240 ,3238457550 
2024,J41,강원,7327 ,13551 ,13586 ,203615130 ,261182580 
2024,J41,충북,4492 ,7783 ,7878 ,128582190 ,167995770 
2024,J41,충남,16990 ,32412 ,32654 ,472701880 ,617062170 
2024,J41,전북,15292 ,28058 ,28479 ,552321380 ,780839480 
2024,J41,전남,17526 ,33414 ,36219 ,905776440 ,1187601300 
2024,J41,경북,15400 ,29986 ,30210 ,488527990 ,652548760 
2024,J41,경남,20358 ,37432 ,38349 ,690691980 ,929556260 
2024,J41,제주,10320 ,20295 ,20294 ,255167460 ,341849620 
2024,J41,세종,147 ,325 ,325 ,5837790 ,7516190 
2024,J42,서울,53010 ,105819 ,106667 ,1897182650 ,2840322480 
2024,J42,부산,21338 ,48110 ,50504 ,1104890170 ,1550450520 
2024,J42,인천,21583 ,48492 ,49111 ,1020376280 ,1443571790 
2024,J42,대구,13514 ,26857 ,34137 ,1330252100 ,1879985450 
2024,J42,광주,7651 ,14748 ,17056 ,727687640 ,1060197460 
2024,J42,대전,7831 ,18504 ,18742 ,335285540 ,460077060 
2024,J42,울산,11533 ,21346 ,21845 ,354472990 ,479627520 
2024,J42,경기,55886 ,107385 ,109640 ,2527667350 ,3574064840 
2024,J42,강원,6965 ,14241 ,14502 ,315990540 ,484772770 
2024,J42,충북,14671 ,28142 ,28984 ,711424910 ,942908850 
2024,J42,충남,10403 ,22387 ,23251 ,467123840 ,624244110 
2024,J42,전북,8546 ,19147 ,21085 ,608908400 ,891092940 
2024,J42,전남,11499 ,26877 ,28513 ,712673180 ,953550780 
2024,J42,경북,24880 ,51596 ,53451 ,1172375290 ,1593981450 
2024,J42,경남,20365 ,41311 ,43410 ,1029450860 ,1476456930 
2024,J42,제주,4355 ,10794 ,10864 ,185890040 ,250724200 
2024,J42,세종,6213 ,10064 ,10063 ,148487970 ,203897950 
2024,J43,서울,7058 ,14331 ,15614 ,1340650140 ,2173389110 
2024,J43,부산,2753 ,6187 ,8565 ,747271540 ,1154744650 
2024,J43,인천,1105 ,1790 ,2102 ,212839930 ,318427360 
2024,J43,대구,1793 ,2751 ,3195 ,303998680 ,476721560 
2024,J43,광주,798 ,1418 ,1719 ,128361400 ,206705390 
2024,J43,대전,904 ,1461 ,1643 ,181849280 ,267887330 
2024,J43,울산,758 ,1634 ,2116 ,176906890 ,274158210 
2024,J43,경기,5503 ,9531 ,11652 ,1189196520 ,1800486510 
2024,J43,강원,860 ,1567 ,2037 ,217107790 ,326044760 
2024,J43,충북,1169 ,2142 ,3059 ,265272870 ,371569610 
2024,J43,충남,1368 ,2580 ,4342 ,382631690 ,550310230 
2024,J43,전북,1526 ,5148 ,7305 ,679489270 ,1035716410 
2024,J43,전남,1084 ,1948 ,3030 ,258409100 ,372973530 
2024,J43,경북,1632 ,3035 ,3577 ,269766690 ,415043500 
2024,J43,경남,2177 ,3972 ,6244 ,563632170 ,832508200 
2024,J43,제주,360 ,609 ,873 ,103461890 ,152443220 
2024,J43,세종,81 ,133 ,139 ,9334380 ,15236490 
2024,J44,서울,41324 ,139919 ,180494 ,18832369950 ,27220177810 
2024,J44,부산,13329 ,48226 ,82774 ,7498170030 ,10620526400 
2024,J44,인천,8676 ,29391 ,43033 ,4233737650 ,5920610450 
2024,J44,대구,11452 ,42475 ,60388 ,5514112130 ,8043031070 
2024,J44,광주,7130 ,24634 ,41960 ,4265726380 ,6044467720 
2024,J44,대전,5631 ,21407 ,31872 ,2903506810 ,4101337560 
2024,J44,울산,3284 ,12378 ,25105 ,2968271600 ,3957643620 
2024,J44,경기,36560 ,124188 ,195277 ,19818942710 ,27320997820 
2024,J44,강원,9278 ,28668 ,40142 ,3356840820 ,4867454210 
2024,J44,충북,5887 ,19721 ,31415 ,3025231690 ,4167614330 
2024,J44,충남,7513 ,26604 ,45751 ,5100849430 ,6796391760 
2024,J44,전북,8657 ,35684 ,67270 ,5332831030 ,7436610890 
2024,J44,전남,7849 ,29496 ,54526 ,4820063150 ,6481294760 
2024,J44,경북,11023 ,42041 ,65226 ,5567981340 ,7571314370 
2024,J44,경남,12145 ,44021 ,84596 ,7502574640 ,10317438470 
2024,J44,제주,2485 ,8517 ,11705 ,1024710020 ,1432582060 
2024,J44,세종,710 ,2376 ,3129 ,265102090 ,374027020 
2024,J45,서울,188528 ,503463 ,514424 ,15532047860 ,25168639350 
2024,J45,부산,56015 ,171761 ,190357 ,6269261450 ,9227262400 
2024,J45,인천,59784 ,160557 ,168437 ,5088135420 ,7469682320 
2024,J45,대구,48580 ,134543 ,143618 ,4064715220 ,6376995930 
2024,J45,광주,33858 ,94961 ,105937 ,3808508630 ,5695327370 
2024,J45,대전,30529 ,83651 ,86617 ,2687017200 ,3948274330 
2024,J45,울산,23929 ,56369 ,62386 ,1985588210 ,2857438960 
2024,J45,경기,264912 ,689036 ,718730 ,20711036970 ,30718777870 
2024,J45,강원,30487 ,80376 ,87475 ,3071757720 ,4620274410 
2024,J45,충북,35703 ,97115 ,100935 ,2645816410 ,3835053050 
2024,J45,충남,51496 ,135225 ,142263 ,3854418890 ,5468169220 
2024,J45,전북,44983 ,131457 ,156448 ,5693786540 ,8044119920 
2024,J45,전남,42791 ,118716 ,146525 ,6487859250 ,8713907520 
2024,J45,경북,49745 ,136179 ,146855 ,4154025510 ,5835034120 
2024,J45,경남,71968 ,200962 ,233055 ,8311792240 ,11737278090 
2024,J45,제주,11567 ,33177 ,34268 ,860147240 ,1223926180 
2024,J45,세종,9694 ,40842 ,41470 ,1084046410 ,1500348290 
2024,J46,서울,3791 ,9214 ,11129 ,1013764570 ,1499246000 
2024,J46,부산,1455 ,4337 ,6809 ,490325700 ,671939560 
2024,J46,인천,950 ,2447 ,4517 ,549286890 ,714021050 
2024,J46,대구,1123 ,3363 ,4492 ,279883830 ,406858370 
2024,J46,광주,877 ,1641 ,3895 ,268370000 ,367077790 
2024,J46,대전,228 ,599 ,684 ,39312960 ,48961730 
2024,J46,울산,762 ,2326 ,2627 ,181244400 ,280909560 
2024,J46,경기,3644 ,9146 ,12987 ,1140216870 ,1561001720 
2024,J46,강원,1420 ,3690 ,4013 ,194813610 ,280215200 
2024,J46,충북,896 ,1542 ,2206 ,145746400 ,196150830 
2024,J46,충남,1100 ,3105 ,3968 ,304563450 ,416053640 
2024,J46,전북,1260 ,3206 ,4374 ,375638490 ,500099480 
2024,J46,전남,1699 ,4159 ,16562 ,2592879820 ,3175635290 
2024,J46,경북,1371 ,4224 ,5323 ,319636490 ,434816510 
2024,J46,경남,1863 ,5455 ,9339 ,788788440 ,1084198530 
2024,J46,제주,408 ,1281 ,1733 ,177722640 ,250704360 
2024,J46,세종,47 ,83 ,87 ,1992680 ,2473180 
2024,J47,서울,24323 ,69370 ,75038 ,5393167380 ,8945806260 
2024,J47,부산,5780 ,17054 ,20665 ,1676496110 ,2605959300 
2024,J47,인천,4891 ,14520 ,15765 ,1005327980 ,1612557840 
2024,J47,대구,4812 ,13049 ,16327 ,1369945810 ,2114374180 
2024,J47,광주,2978 ,8567 ,10797 ,1004540500 ,1519020390 
2024,J47,대전,3105 ,8505 ,9483 ,662831130 ,1048110360 
2024,J47,울산,1687 ,4710 ,5778 ,555459570 ,827112410 
2024,J47,경기,18675 ,50828 ,57713 ,4244670870 ,6720227500 
2024,J47,강원,2355 ,6455 ,7477 ,485662390 ,824903860 
2024,J47,충북,2317 ,5629 ,6888 ,547828240 ,817723790 
2024,J47,충남,3276 ,9004 ,10693 ,857240470 ,1296118310 
2024,J47,전북,3543 ,13760 ,17970 ,1510658370 ,2320152060 
2024,J47,전남,2441 ,6335 ,8537 ,721457340 ,1024882960 
2024,J47,경북,3261 ,8967 ,10608 ,582469540 ,900503240 
2024,J47,경남,5087 ,13161 ,16389 ,1261280080 ,1962970920 
2024,J47,제주,931 ,2562 ,2912 ,149505630 ,230665610 
2024,J47,세종,441 ,952 ,994 ,66330040 ,107701170 
2024,J60,서울,185 ,472 ,551 ,46016400 ,71115510 
2024,J60,부산,43 ,67 ,77 ,6289240 ,10064770 
2024,J60,인천,17 ,39 ,39 ,834620 ,1617620 
2024,J60,대구,52 ,123 ,224 ,29410280 ,42038920 
2024,J60,광주,14 ,27 ,40 ,2089490 ,3376390 
2024,J60,대전,20 ,42 ,177 ,9594390 ,13983670 
2024,J60,울산,26 ,55 ,54 ,1560320 ,2724570 
2024,J60,경기,118 ,212 ,581 ,66803630 ,90577500 
2024,J60,강원,125 ,207 ,1094 ,76687720 ,111104050 
2024,J60,충북,86 ,149 ,211 ,25163760 ,35942580 
2024,J60,충남,101 ,211 ,455 ,36994590 ,50209870 
2024,J60,전북,8 ,13 ,35 ,7968410 ,10945050 
2024,J60,전남,16 ,116 ,289 ,18897720 ,23764370 
2024,J60,경북,102 ,187 ,352 ,20780200 ,29763190 
2024,J60,경남,26 ,47 ,61 ,3310510 ,5200430 
2024,J60,제주,1 ,1 ,1 ,13830 ,19730 
2024,J61,서울,139 ,357 ,357 ,13700010 ,34922040 
2024,J61,부산,122 ,188 ,258 ,15583620 ,22561140 
2024,J61,인천,30 ,48 ,48 ,2264840 ,4481240 
2024,J61,대구,4 ,5 ,22 ,9371020 ,10670310 
2024,J61,광주,4 ,8 ,8 ,358560 ,975910 
2024,J61,대전,5 ,8 ,8 ,216690 ,486490 
2024,J61,울산,6 ,19 ,24 ,1185170 ,1982880 
2024,J61,경기,74 ,151 ,156 ,7913160 ,15952040 
2024,J61,강원,12 ,31 ,31 ,1265070 ,2894270 
2024,J61,충북,14 ,28 ,32 ,1798490 ,3257710 
2024,J61,충남,492 ,1059 ,1104 ,57376620 ,103200870 
2024,J61,전북,14 ,20 ,20 ,535160 ,1117560 
2024,J61,전남,1 ,1 ,1 ,7430 ,14730 
2024,J61,경북,7 ,11 ,11 ,366030 ,725630 
2024,J61,경남,352 ,765 ,777 ,19406170 ,50964900 
2024,J61,제주,2 ,2 ,2 ,19990 ,39890 
2024,J61,세종,1 ,3 ,3 ,149100 ,299910 
2024,J62,서울,281 ,580 ,604 ,48841370 ,89177800 
2024,J62,부산,5 ,8 ,8 ,300610 ,675110 
2024,J62,인천,17 ,53 ,95 ,10493930 ,14479680 
2024,J62,대구,14 ,36 ,36 ,1135710 ,2914100 
2024,J62,광주,3 ,3 ,2 ,347620 ,581630 
2024,J62,대전,13 ,36 ,41 ,4978370 ,8228340 
2024,J62,경기,58 ,118 ,209 ,21277940 ,30469400 
2024,J62,강원,11 ,21 ,21 ,862530 ,2188710 
2024,J62,충북,20 ,30 ,29 ,1619280 ,2334120 
2024,J62,충남,20 ,31 ,31 ,1600690 ,3421410 
2024,J62,전북,11 ,25 ,51 ,8159460 ,11468760 
2024,J62,전남,3 ,7 ,7 ,558490 ,857380 
2024,J62,경북,4 ,5 ,4 ,56290 ,99990 
2024,J62,경남,6 ,9 ,9 ,201890 ,450490 
2024,J62,제주,1 ,1 ,1 ,33910 ,48410 
2024,J63,서울,24 ,44 ,50 ,5504420 ,9257610 
2024,J63,부산,5 ,8 ,16 ,868220 ,1386340 
2024,J63,인천,3 ,13 ,13 ,302500 ,864100 
2024,J63,대구,7 ,10 ,10 ,359720 ,862220 
2024,J63,광주,3 ,4 ,4 ,214290 ,492190 
2024,J63,대전,1 ,1 ,1 ,8890 ,12590 
2024,J63,울산,1 ,2 ,2 ,35960 ,39760 
2024,J63,경기,11 ,30 ,54 ,2871840 ,4453350 
2024,J63,강원,4 ,4 ,47 ,6588410 ,8652140 
2024,J63,충북,6 ,6 ,6 ,541450 ,824850 
2024,J63,충남,3 ,3 ,3 ,79540 ,176940 
2024,J63,전북,65 ,75 ,75 ,2067150 ,3370050 
2024,J63,전남,5 ,9 ,9 ,633180 ,1314860 
2024,J63,경북,3 ,6 ,27 ,6173960 ,8040390 
2024,J63,경남,10 ,23 ,23 ,898710 ,1918480 
2024,J63,제주,1 ,2 ,2 ,158650 ,317150 
2024,J64,서울,277 ,635 ,1026 ,112136550 ,167070610 
2024,J64,부산,242 ,342 ,515 ,34880710 ,50034240 
2024,J64,인천,243 ,386 ,750 ,60694590 ,86352310 
2024,J64,대구,198 ,475 ,970 ,112904640 ,158462440 
2024,J64,광주,49 ,79 ,98 ,17034280 ,23033600 
2024,J64,대전,66 ,100 ,100 ,6674970 ,11620680 
2024,J64,울산,8 ,10 ,8 ,1449220 ,2350610 
2024,J64,경기,577 ,954 ,2013 ,168524760 ,236292430 
