진료개시년도,진료형태소분류코드,시도코드,시도시군구코드,주상병분류,진료인원(명),진료비(천원)
2023,한방기관외래,전라북도,무주군,특수목적코드[U00-U99],589,93658
2023,한방기관외래,전라북도,장수군,특정감염성 및 기생충성 질환[A00-B99],5,881
2023,한방기관외래,전라북도,장수군,신생물[C00-D48],8,2940
2023,한방기관외래,전라북도,장수군,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],*,*
2023,한방기관외래,전라북도,장수군,내분비  영양 및 대사질환[E00-E90],5,1491
2023,한방기관외래,전라북도,장수군,정신 및 행동장애[F00-F99],25,6105
2023,한방기관외래,전라북도,장수군,신경계의 질환[G00-G99],186,27905
2023,한방기관외래,전라북도,장수군,눈및눈부속기의 질환[H00-H59],7,1468
2023,한방기관외래,전라북도,장수군,귀 및 유양돌기의 질환[H60-H95],28,8813
2023,한방기관외래,전라북도,장수군,순환기계의 질환[I00-I99],20,2567
2023,한방기관외래,전라북도,장수군,호흡기계의 질환[J00-J99],307,11667
2023,한방기관외래,전라북도,장수군,소화기계의 질환[K00-K93],336,21877
2023,한방기관외래,전라북도,장수군,피부 및 피하조직의 질환[L00-L99],18,2885
2023,한방기관외래,전라북도,장수군,근골격계 및 결합조직의 질환[M00-M99],5122,978510
2023,한방기관외래,전라북도,장수군,비뇨생식기계의 질환[N00-N99],12,1404
2023,한방기관외래,전라북도,장수군,선천성기형  변형 및 염색체 이상[Q00-Q99],*,*
2023,한방기관외래,전라북도,장수군,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],308,27574
2023,한방기관외래,전라북도,장수군,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],1281,137603
2023,한방기관외래,전라북도,장수군,특수목적코드[U00-U99],239,28557
2023,한방기관외래,전라북도,임실군,특정감염성 및 기생충성 질환[A00-B99],8,597
2023,한방기관외래,전라북도,임실군,신생물[C00-D48],23,2719
2023,한방기관외래,전라북도,임실군,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],*,*
2023,한방기관외래,전라북도,임실군,내분비  영양 및 대사질환[E00-E90],8,1461
2023,한방기관외래,전라북도,임실군,정신 및 행동장애[F00-F99],125,6260
2023,한방기관외래,전라북도,임실군,신경계의 질환[G00-G99],254,50188
2023,한방기관외래,전라북도,임실군,눈및눈부속기의 질환[H00-H59],8,1215
2023,한방기관외래,전라북도,임실군,귀 및 유양돌기의 질환[H60-H95],149,25301
2023,한방기관외래,전라북도,임실군,순환기계의 질환[I00-I99],33,9129
2023,한방기관외래,전라북도,임실군,호흡기계의 질환[J00-J99],213,14473
2023,한방기관외래,전라북도,임실군,소화기계의 질환[K00-K93],308,29762
2023,한방기관외래,전라북도,임실군,피부 및 피하조직의 질환[L00-L99],37,3167
2023,한방기관외래,전라북도,임실군,근골격계 및 결합조직의 질환[M00-M99],6119,1405605
2023,한방기관외래,전라북도,임실군,비뇨생식기계의 질환[N00-N99],28,28451
2023,한방기관외래,전라북도,임실군,임신  출산 및 산욕[O00-O99],*,*
2023,한방기관외래,전라북도,임실군,선천성기형  변형 및 염색체 이상[Q00-Q99],*,*
2023,한방기관외래,전라북도,임실군,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],487,51245
2023,한방기관외래,전라북도,임실군,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],2287,314667
2023,한방기관외래,전라북도,임실군,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],5,1395
2023,한방기관외래,전라북도,임실군,특수목적코드[U00-U99],643,95812
2023,한방기관외래,전라북도,순창군,특정감염성 및 기생충성 질환[A00-B99],14,1323
2023,한방기관외래,전라북도,순창군,신생물[C00-D48],50,10874
2023,한방기관외래,전라북도,순창군,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],*,*
2023,한방기관외래,전라북도,순창군,내분비  영양 및 대사질환[E00-E90],11,1272
2023,한방기관외래,전라북도,순창군,정신 및 행동장애[F00-F99],12,894
2023,한방기관외래,전라북도,순창군,신경계의 질환[G00-G99],335,56398
2023,한방기관외래,전라북도,순창군,눈및눈부속기의 질환[H00-H59],13,1178
2023,한방기관외래,전라북도,순창군,귀 및 유양돌기의 질환[H60-H95],35,5432
2023,한방기관외래,전라북도,순창군,순환기계의 질환[I00-I99],15,4950
2023,한방기관외래,전라북도,순창군,호흡기계의 질환[J00-J99],183,14636
2023,한방기관외래,전라북도,순창군,소화기계의 질환[K00-K93],257,20007
2023,한방기관외래,전라북도,순창군,피부 및 피하조직의 질환[L00-L99],50,3650
2023,한방기관외래,전라북도,순창군,근골격계 및 결합조직의 질환[M00-M99],5178,1113902
2023,한방기관외래,전라북도,순창군,비뇨생식기계의 질환[N00-N99],34,1977
2023,한방기관외래,전라북도,순창군,임신  출산 및 산욕[O00-O99],*,*
2023,한방기관외래,전라북도,순창군,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],427,39761
2023,한방기관외래,전라북도,순창군,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],2495,341356
2023,한방기관외래,전라북도,순창군,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],7,306
2023,한방기관외래,전라북도,순창군,특수목적코드[U00-U99],750,102568
2023,한방기관외래,전라북도,고창군,특정감염성 및 기생충성 질환[A00-B99],23,2141
2023,한방기관외래,전라북도,고창군,신생물[C00-D48],17,4006
2023,한방기관외래,전라북도,고창군,내분비  영양 및 대사질환[E00-E90],9,270
2023,한방기관외래,전라북도,고창군,정신 및 행동장애[F00-F99],35,4239
2023,한방기관외래,전라북도,고창군,신경계의 질환[G00-G99],495,103152
2023,한방기관외래,전라북도,고창군,눈및눈부속기의 질환[H00-H59],19,2411
2023,한방기관외래,전라북도,고창군,귀 및 유양돌기의 질환[H60-H95],56,6612
2023,한방기관외래,전라북도,고창군,순환기계의 질환[I00-I99],57,17424
2023,한방기관외래,전라북도,고창군,호흡기계의 질환[J00-J99],376,22549
2023,한방기관외래,전라북도,고창군,소화기계의 질환[K00-K93],547,53066
2023,한방기관외래,전라북도,고창군,피부 및 피하조직의 질환[L00-L99],78,6792
2023,한방기관외래,전라북도,고창군,근골격계 및 결합조직의 질환[M00-M99],9536,2017068
2023,한방기관외래,전라북도,고창군,비뇨생식기계의 질환[N00-N99],44,5498
2023,한방기관외래,전라북도,고창군,임신  출산 및 산욕[O00-O99],5,187
2023,한방기관외래,전라북도,고창군,선천성기형  변형 및 염색체 이상[Q00-Q99],*,*
2023,한방기관외래,전라북도,고창군,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],854,95733
2023,한방기관외래,전라북도,고창군,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],4395,669642
2023,한방기관외래,전라북도,고창군,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],*,*
2023,한방기관외래,전라북도,고창군,특수목적코드[U00-U99],635,70940
2023,한방기관외래,전라북도,부안군,특정감염성 및 기생충성 질환[A00-B99],163,8198
2023,한방기관외래,전라북도,부안군,신생물[C00-D48],117,23198
2023,한방기관외래,전라북도,부안군,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],17,1316
2023,한방기관외래,전라북도,부안군,내분비  영양 및 대사질환[E00-E90],175,22272
2023,한방기관외래,전라북도,부안군,정신 및 행동장애[F00-F99],119,9903
2023,한방기관외래,전라북도,부안군,신경계의 질환[G00-G99],614,93733
2023,한방기관외래,전라북도,부안군,눈및눈부속기의 질환[H00-H59],24,1429
2023,한방기관외래,전라북도,부안군,귀 및 유양돌기의 질환[H60-H95],154,23111
2023,한방기관외래,전라북도,부안군,순환기계의 질환[I00-I99],305,51910
2023,한방기관외래,전라북도,부안군,호흡기계의 질환[J00-J99],839,45268
2023,한방기관외래,전라북도,부안군,소화기계의 질환[K00-K93],924,90217
2023,한방기관외래,전라북도,부안군,피부 및 피하조직의 질환[L00-L99],236,18231
2023,한방기관외래,전라북도,부안군,근골격계 및 결합조직의 질환[M00-M99],11339,2945264
2023,한방기관외래,전라북도,부안군,비뇨생식기계의 질환[N00-N99],80,8764
2023,한방기관외래,전라북도,부안군,임신  출산 및 산욕[O00-O99],*,*
2023,한방기관외래,전라북도,부안군,선천성기형  변형 및 염색체 이상[Q00-Q99],*,*
2023,한방기관외래,전라북도,부안군,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],1540,168576
2023,한방기관외래,전라북도,부안군,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],4981,707092
2023,한방기관외래,전라북도,부안군,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],13,982
2023,한방기관외래,전라북도,부안군,특수목적코드[U00-U99],1037,166561
2023,한방기관외래,전라남도,목포시,특정감염성 및 기생충성 질환[A00-B99],57,8547
2023,한방기관외래,전라남도,목포시,신생물[C00-D48],71,12254
2023,한방기관외래,전라남도,목포시,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],12,1518
2023,한방기관외래,전라남도,목포시,내분비  영양 및 대사질환[E00-E90],50,6347
2023,한방기관외래,전라남도,목포시,정신 및 행동장애[F00-F99],57,5054
2023,한방기관외래,전라남도,목포시,신경계의 질환[G00-G99],1230,337533
2023,한방기관외래,전라남도,목포시,눈및눈부속기의 질환[H00-H59],62,14076
2023,한방기관외래,전라남도,목포시,귀 및 유양돌기의 질환[H60-H95],282,76035
2023,한방기관외래,전라남도,목포시,순환기계의 질환[I00-I99],108,48897
2023,한방기관외래,전라남도,목포시,호흡기계의 질환[J00-J99],1330,103729
2023,한방기관외래,전라남도,목포시,소화기계의 질환[K00-K93],1517,150463
2023,한방기관외래,전라남도,목포시,피부 및 피하조직의 질환[L00-L99],307,43735
2023,한방기관외래,전라남도,목포시,근골격계 및 결합조직의 질환[M00-M99],31778,6819379
2023,한방기관외래,전라남도,목포시,비뇨생식기계의 질환[N00-N99],201,25737
2023,한방기관외래,전라남도,목포시,임신  출산 및 산욕[O00-O99],9,341
2023,한방기관외래,전라남도,목포시,주산기에 기원한 특정병태[P00-P96],*,*
2023,한방기관외래,전라남도,목포시,선천성기형  변형 및 염색체 이상[Q00-Q99],6,2697
2023,한방기관외래,전라남도,목포시,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],1787,226415
2023,한방기관외래,전라남도,목포시,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],13523,1903124
2023,한방기관외래,전라남도,목포시,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],67,5732
2023,한방기관외래,전라남도,목포시,특수목적코드[U00-U99],1713,227228
2023,한방기관외래,전라남도,여수시,특정감염성 및 기생충성 질환[A00-B99],79,6847
2023,한방기관외래,전라남도,여수시,신생물[C00-D48],201,41713
2023,한방기관외래,전라남도,여수시,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],13,890
2023,한방기관외래,전라남도,여수시,내분비  영양 및 대사질환[E00-E90],59,6915
2023,한방기관외래,전라남도,여수시,정신 및 행동장애[F00-F99],200,14526
2023,한방기관외래,전라남도,여수시,신경계의 질환[G00-G99],2146,476755
2023,한방기관외래,전라남도,여수시,눈및눈부속기의 질환[H00-H59],50,10780
2023,한방기관외래,전라남도,여수시,귀 및 유양돌기의 질환[H60-H95],361,62184
2023,한방기관외래,전라남도,여수시,순환기계의 질환[I00-I99],228,59780
2023,한방기관외래,전라남도,여수시,호흡기계의 질환[J00-J99],2081,177672
2023,한방기관외래,전라남도,여수시,소화기계의 질환[K00-K93],2779,266043
2023,한방기관외래,전라남도,여수시,피부 및 피하조직의 질환[L00-L99],297,30101
2023,한방기관외래,전라남도,여수시,근골격계 및 결합조직의 질환[M00-M99],41805,8766740
2023,한방기관외래,전라남도,여수시,비뇨생식기계의 질환[N00-N99],221,31939
2023,한방기관외래,전라남도,여수시,임신  출산 및 산욕[O00-O99],*,*
2023,한방기관외래,전라남도,여수시,주산기에 기원한 특정병태[P00-P96],*,*
2023,한방기관외래,전라남도,여수시,선천성기형  변형 및 염색체 이상[Q00-Q99],5,881
2023,한방기관외래,전라남도,여수시,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],2396,265739
2023,한방기관외래,전라남도,여수시,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],23147,2941509
2023,한방기관외래,전라남도,여수시,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],26,1905
2023,한방기관외래,전라남도,여수시,특수목적코드[U00-U99],2311,282594
2023,한방기관외래,전라남도,순천시,특정감염성 및 기생충성 질환[A00-B99],103,6691
2023,한방기관외래,전라남도,순천시,신생물[C00-D48],84,25818
2023,한방기관외래,전라남도,순천시,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],7,472
2023,한방기관외래,전라남도,순천시,내분비  영양 및 대사질환[E00-E90],71,12119
2023,한방기관외래,전라남도,순천시,정신 및 행동장애[F00-F99],135,20887
2023,한방기관외래,전라남도,순천시,신경계의 질환[G00-G99],1885,427537
2023,한방기관외래,전라남도,순천시,눈및눈부속기의 질환[H00-H59],49,4831
2023,한방기관외래,전라남도,순천시,귀 및 유양돌기의 질환[H60-H95],349,59930
2023,한방기관외래,전라남도,순천시,순환기계의 질환[I00-I99],155,40566
2023,한방기관외래,전라남도,순천시,호흡기계의 질환[J00-J99],2455,240437
2023,한방기관외래,전라남도,순천시,소화기계의 질환[K00-K93],2566,296657
2023,한방기관외래,전라남도,순천시,피부 및 피하조직의 질환[L00-L99],375,54336
2023,한방기관외래,전라남도,순천시,근골격계 및 결합조직의 질환[M00-M99],35797,6775646
2023,한방기관외래,전라남도,순천시,비뇨생식기계의 질환[N00-N99],281,35344
2023,한방기관외래,전라남도,순천시,임신  출산 및 산욕[O00-O99],8,897
2023,한방기관외래,전라남도,순천시,선천성기형  변형 및 염색체 이상[Q00-Q99],*,*
2023,한방기관외래,전라남도,순천시,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],2394,247021
2023,한방기관외래,전라남도,순천시,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],23820,3435469
2023,한방기관외래,전라남도,순천시,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],21,2379
2023,한방기관외래,전라남도,순천시,특수목적코드[U00-U99],2312,278710
2023,한방기관외래,전라남도,나주시,특정감염성 및 기생충성 질환[A00-B99],46,5259
2023,한방기관외래,전라남도,나주시,신생물[C00-D48],105,40922
2023,한방기관외래,전라남도,나주시,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],14,5967
2023,한방기관외래,전라남도,나주시,내분비  영양 및 대사질환[E00-E90],94,9112
2023,한방기관외래,전라남도,나주시,정신 및 행동장애[F00-F99],63,9091
2023,한방기관외래,전라남도,나주시,신경계의 질환[G00-G99],721,207703
2023,한방기관외래,전라남도,나주시,눈및눈부속기의 질환[H00-H59],30,5136
2023,한방기관외래,전라남도,나주시,귀 및 유양돌기의 질환[H60-H95],129,24379
2023,한방기관외래,전라남도,나주시,순환기계의 질환[I00-I99],156,46607
2023,한방기관외래,전라남도,나주시,호흡기계의 질환[J00-J99],1220,96183
2023,한방기관외래,전라남도,나주시,소화기계의 질환[K00-K93],1377,156285
2023,한방기관외래,전라남도,나주시,피부 및 피하조직의 질환[L00-L99],260,34745
2023,한방기관외래,전라남도,나주시,근골격계 및 결합조직의 질환[M00-M99],21280,4511714
2023,한방기관외래,전라남도,나주시,비뇨생식기계의 질환[N00-N99],172,28518
2023,한방기관외래,전라남도,나주시,임신  출산 및 산욕[O00-O99],6,674
2023,한방기관외래,전라남도,나주시,선천성기형  변형 및 염색체 이상[Q00-Q99],*,*
2023,한방기관외래,전라남도,나주시,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],1121,152287
2023,한방기관외래,전라남도,나주시,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],8267,1206209
2023,한방기관외래,전라남도,나주시,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],44,2449
2023,한방기관외래,전라남도,나주시,특수목적코드[U00-U99],1413,228955
2023,한방기관외래,전라남도,광양시,특정감염성 및 기생충성 질환[A00-B99],47,4557
2023,한방기관외래,전라남도,광양시,신생물[C00-D48],42,11358
2023,한방기관외래,전라남도,광양시,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],*,*
2023,한방기관외래,전라남도,광양시,내분비  영양 및 대사질환[E00-E90],26,2681
2023,한방기관외래,전라남도,광양시,정신 및 행동장애[F00-F99],85,5402
2023,한방기관외래,전라남도,광양시,신경계의 질환[G00-G99],865,192534
2023,한방기관외래,전라남도,광양시,눈및눈부속기의 질환[H00-H59],22,5353
2023,한방기관외래,전라남도,광양시,귀 및 유양돌기의 질환[H60-H95],193,29387
2023,한방기관외래,전라남도,광양시,순환기계의 질환[I00-I99],117,35324
2023,한방기관외래,전라남도,광양시,호흡기계의 질환[J00-J99],1090,90480
2023,한방기관외래,전라남도,광양시,소화기계의 질환[K00-K93],1421,146863
2023,한방기관외래,전라남도,광양시,피부 및 피하조직의 질환[L00-L99],207,26084
2023,한방기관외래,전라남도,광양시,근골격계 및 결합조직의 질환[M00-M99],21895,3867589
2023,한방기관외래,전라남도,광양시,비뇨생식기계의 질환[N00-N99],98,11906
2023,한방기관외래,전라남도,광양시,임신  출산 및 산욕[O00-O99],5,327
2023,한방기관외래,전라남도,광양시,주산기에 기원한 특정병태[P00-P96],*,*
2023,한방기관외래,전라남도,광양시,선천성기형  변형 및 염색체 이상[Q00-Q99],*,*
2023,한방기관외래,전라남도,광양시,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],848,94528
2023,한방기관외래,전라남도,광양시,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],9517,1168268
2023,한방기관외래,전라남도,광양시,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],7,324
2023,한방기관외래,전라남도,광양시,특수목적코드[U00-U99],999,131801
2023,한방기관외래,전라남도,담양군,특정감염성 및 기생충성 질환[A00-B99],78,3380
2023,한방기관외래,전라남도,담양군,신생물[C00-D48],30,6808
2023,한방기관외래,전라남도,담양군,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],5,203
2023,한방기관외래,전라남도,담양군,내분비  영양 및 대사질환[E00-E90],76,8255
2023,한방기관외래,전라남도,담양군,정신 및 행동장애[F00-F99],38,4104
2023,한방기관외래,전라남도,담양군,신경계의 질환[G00-G99],352,78073
2023,한방기관외래,전라남도,담양군,눈및눈부속기의 질환[H00-H59],23,1951
2023,한방기관외래,전라남도,담양군,귀 및 유양돌기의 질환[H60-H95],55,7285
2023,한방기관외래,전라남도,담양군,순환기계의 질환[I00-I99],131,20798
2023,한방기관외래,전라남도,담양군,호흡기계의 질환[J00-J99],668,46298
2023,한방기관외래,전라남도,담양군,소화기계의 질환[K00-K93],534,52228
2023,한방기관외래,전라남도,담양군,피부 및 피하조직의 질환[L00-L99],199,14733
2023,한방기관외래,전라남도,담양군,근골격계 및 결합조직의 질환[M00-M99],9050,2016312
2023,한방기관외래,전라남도,담양군,비뇨생식기계의 질환[N00-N99],76,10032
2023,한방기관외래,전라남도,담양군,임신  출산 및 산욕[O00-O99],*,*
2023,한방기관외래,전라남도,담양군,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],537,56607
2023,한방기관외래,전라남도,담양군,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],3674,476810
2023,한방기관외래,전라남도,담양군,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],22,1048
2023,한방기관외래,전라남도,담양군,특수목적코드[U00-U99],511,77799
2023,한방기관외래,전라남도,곡성군,특정감염성 및 기생충성 질환[A00-B99],5,716
2023,한방기관외래,전라남도,곡성군,신생물[C00-D48],24,12231
2023,한방기관외래,전라남도,곡성군,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],*,*
2023,한방기관외래,전라남도,곡성군,내분비  영양 및 대사질환[E00-E90],5,581
2023,한방기관외래,전라남도,곡성군,정신 및 행동장애[F00-F99],10,1042
2023,한방기관외래,전라남도,곡성군,신경계의 질환[G00-G99],195,41069
2023,한방기관외래,전라남도,곡성군,눈및눈부속기의 질환[H00-H59],9,1730
2023,한방기관외래,전라남도,곡성군,귀 및 유양돌기의 질환[H60-H95],38,7209
2023,한방기관외래,전라남도,곡성군,순환기계의 질환[I00-I99],23,6390
2023,한방기관외래,전라남도,곡성군,호흡기계의 질환[J00-J99],127,8152
2023,한방기관외래,전라남도,곡성군,소화기계의 질환[K00-K93],210,19986
2023,한방기관외래,전라남도,곡성군,피부 및 피하조직의 질환[L00-L99],27,2560
2023,한방기관외래,전라남도,곡성군,근골격계 및 결합조직의 질환[M00-M99],4813,821168
2023,한방기관외래,전라남도,곡성군,비뇨생식기계의 질환[N00-N99],17,2129
2023,한방기관외래,전라남도,곡성군,임신  출산 및 산욕[O00-O99],*,*
2023,한방기관외래,전라남도,곡성군,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],188,17214
2023,한방기관외래,전라남도,곡성군,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],1797,236931
2023,한방기관외래,전라남도,곡성군,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],7,199
2023,한방기관외래,전라남도,곡성군,특수목적코드[U00-U99],235,26246
2023,한방기관외래,전라남도,구례군,특정감염성 및 기생충성 질환[A00-B99],12,822
2023,한방기관외래,전라남도,구례군,신생물[C00-D48],19,5107
2023,한방기관외래,전라남도,구례군,내분비  영양 및 대사질환[E00-E90],13,1446
2023,한방기관외래,전라남도,구례군,정신 및 행동장애[F00-F99],16,3531
2023,한방기관외래,전라남도,구례군,신경계의 질환[G00-G99],204,41301
2023,한방기관외래,전라남도,구례군,눈및눈부속기의 질환[H00-H59],18,1878
2023,한방기관외래,전라남도,구례군,귀 및 유양돌기의 질환[H60-H95],38,11274
2023,한방기관외래,전라남도,구례군,순환기계의 질환[I00-I99],25,4121
2023,한방기관외래,전라남도,구례군,호흡기계의 질환[J00-J99],215,18958
2023,한방기관외래,전라남도,구례군,소화기계의 질환[K00-K93],281,33282
2023,한방기관외래,전라남도,구례군,피부 및 피하조직의 질환[L00-L99],31,5334
2023,한방기관외래,전라남도,구례군,근골격계 및 결합조직의 질환[M00-M99],4287,829700
2023,한방기관외래,전라남도,구례군,비뇨생식기계의 질환[N00-N99],20,4986
2023,한방기관외래,전라남도,구례군,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],743,95362
2023,한방기관외래,전라남도,구례군,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],1288,150844
2023,한방기관외래,전라남도,구례군,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],*,*
2023,한방기관외래,전라남도,구례군,특수목적코드[U00-U99],498,77119
2023,한방기관외래,전라남도,고흥군,특정감염성 및 기생충성 질환[A00-B99],8,422
2023,한방기관외래,전라남도,고흥군,신생물[C00-D48],17,4742
2023,한방기관외래,전라남도,고흥군,내분비  영양 및 대사질환[E00-E90],12,1249
2023,한방기관외래,전라남도,고흥군,정신 및 행동장애[F00-F99],32,2771
2023,한방기관외래,전라남도,고흥군,신경계의 질환[G00-G99],489,99856
2023,한방기관외래,전라남도,고흥군,눈및눈부속기의 질환[H00-H59],11,1878
2023,한방기관외래,전라남도,고흥군,귀 및 유양돌기의 질환[H60-H95],65,9916
2023,한방기관외래,전라남도,고흥군,순환기계의 질환[I00-I99],51,17734
2023,한방기관외래,전라남도,고흥군,호흡기계의 질환[J00-J99],229,12232
2023,한방기관외래,전라남도,고흥군,소화기계의 질환[K00-K93],388,46036
2023,한방기관외래,전라남도,고흥군,피부 및 피하조직의 질환[L00-L99],38,4184
2023,한방기관외래,전라남도,고흥군,근골격계 및 결합조직의 질환[M00-M99],12982,2551169
2023,한방기관외래,전라남도,고흥군,비뇨생식기계의 질환[N00-N99],27,2906
2023,한방기관외래,전라남도,고흥군,임신  출산 및 산욕[O00-O99],*,*
2023,한방기관외래,전라남도,고흥군,선천성기형  변형 및 염색체 이상[Q00-Q99],*,*
2023,한방기관외래,전라남도,고흥군,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],538,74412
2023,한방기관외래,전라남도,고흥군,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],3867,444974
2023,한방기관외래,전라남도,고흥군,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],10,733
2023,한방기관외래,전라남도,고흥군,특수목적코드[U00-U99],448,65072
2023,한방기관외래,전라남도,보성군,특정감염성 및 기생충성 질환[A00-B99],*,*
2023,한방기관외래,전라남도,보성군,신생물[C00-D48],35,6235
2023,한방기관외래,전라남도,보성군,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],*,*
2023,한방기관외래,전라남도,보성군,내분비  영양 및 대사질환[E00-E90],10,1084
2023,한방기관외래,전라남도,보성군,정신 및 행동장애[F00-F99],25,3652
2023,한방기관외래,전라남도,보성군,신경계의 질환[G00-G99],231,73218
2023,한방기관외래,전라남도,보성군,눈및눈부속기의 질환[H00-H59],5,1886
2023,한방기관외래,전라남도,보성군,귀 및 유양돌기의 질환[H60-H95],33,5003
2023,한방기관외래,전라남도,보성군,순환기계의 질환[I00-I99],35,6835
2023,한방기관외래,전라남도,보성군,호흡기계의 질환[J00-J99],181,11647
2023,한방기관외래,전라남도,보성군,소화기계의 질환[K00-K93],265,35999
2023,한방기관외래,전라남도,보성군,피부 및 피하조직의 질환[L00-L99],36,3073
2023,한방기관외래,전라남도,보성군,근골격계 및 결합조직의 질환[M00-M99],6598,1382253
2023,한방기관외래,전라남도,보성군,비뇨생식기계의 질환[N00-N99],24,3562
2023,한방기관외래,전라남도,보성군,임신  출산 및 산욕[O00-O99],*,*
2023,한방기관외래,전라남도,보성군,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],332,35915
2023,한방기관외래,전라남도,보성군,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],2629,390166
2023,한방기관외래,전라남도,보성군,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],*,*
2023,한방기관외래,전라남도,보성군,특수목적코드[U00-U99],825,132271
2023,한방기관외래,전라남도,화순군,특정감염성 및 기생충성 질환[A00-B99],14,1287
2023,한방기관외래,전라남도,화순군,신생물[C00-D48],56,13333
2023,한방기관외래,전라남도,화순군,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],*,*
2023,한방기관외래,전라남도,화순군,내분비  영양 및 대사질환[E00-E90],29,6691
2023,한방기관외래,전라남도,화순군,정신 및 행동장애[F00-F99],16,4161
2023,한방기관외래,전라남도,화순군,신경계의 질환[G00-G99],453,107391
2023,한방기관외래,전라남도,화순군,눈및눈부속기의 질환[H00-H59],23,2978
2023,한방기관외래,전라남도,화순군,귀 및 유양돌기의 질환[H60-H95],64,12189
2023,한방기관외래,전라남도,화순군,순환기계의 질환[I00-I99],56,20112
2023,한방기관외래,전라남도,화순군,호흡기계의 질환[J00-J99],402,23099
2023,한방기관외래,전라남도,화순군,소화기계의 질환[K00-K93],505,60810
2023,한방기관외래,전라남도,화순군,피부 및 피하조직의 질환[L00-L99],95,14745
2023,한방기관외래,전라남도,화순군,근골격계 및 결합조직의 질환[M00-M99],9707,1914318
2023,한방기관외래,전라남도,화순군,비뇨생식기계의 질환[N00-N99],58,8596
2023,한방기관외래,전라남도,화순군,임신  출산 및 산욕[O00-O99],*,*
